IsMeta,URL,Key,Value
false,https://microsoftedge.microsoft.com,logs.esw_5,"{""logTime"":""2024-11-11T03:48:34.600Z"",""logLevel"":""info"",""eventName"":""AxiosInterceptedRequest"",""sessionId"":""850df513-9709-4662-83a5-402a577bce85"",""message"":""[\""RequestCV: 20d3ba69-11b2-4a73-b86e-c5f4c891ef31, Url: /Assets/Strings/en-US/strings.json\""]""}"
false,https://microsoftedge.microsoft.com,logs.esw_6,"{""logTime"":""2024-11-11T03:48:34.600Z"",""logLevel"":""info"",""eventName"":""AxiosInterceptedRequest"",""sessionId"":""850df513-9709-4662-83a5-402a577bce85"",""message"":""[\""RequestCV: 1aca64fc-f826-4eb4-acff-f205faa18534, Url: /Assets/Strings/ru-RU/strings.json\""]""}"
false,https://microsoftedge.microsoft.com,logs.esw_7,"{""logTime"":""2024-11-11T03:48:34.609Z"",""logLevel"":""info"",""eventName"":""AnaheimUserProfileManager"",""sessionId"":""850df513-9709-4662-83a5-402a577bce85"",""message"":""[\""getProfileAsync, userProfile:[object Object]\""]""}"
false,https://microsoftedge.microsoft.com,logs.esw_8,"{""logTime"":""2024-11-11T03:48:34.647Z"",""logLevel"":""info"",""eventName"":""AxiosInterceptedRequest"",""sessionId"":""850df513-9709-4662-83a5-402a577bce85"",""message"":""[\""RequestCV: aecab2cb-1e2a-4b22-94f1-e400b55d08b4, Url: /Assets/Locales/NativeLocales.json\""]""}"
false,https://microsoftedge.microsoft.com,logs.esw_9,"{""logTime"":""2024-11-11T03:48:34.647Z"",""logLevel"":""info"",""eventName"":""AxiosInterceptedRequest"",""sessionId"":""850df513-9709-4662-83a5-402a577bce85"",""message"":""[\""RequestCV: dc578d3d-313c-427c-ab36-1651d0eac843, Url: /Assets/Regions/NativeRegions-ru-RU.json\""]""}"
false,https://microsoftedge.microsoft.com,logs.esw_rear_cursor,38
false,https://ntp.msn.com,1adcoords,"{""dataType"":""Map"",""value"":[[""infopane"",{""coords"":{""x"":53.5,""y"":372}}],[""nativead-river-1"",{""coords"":{""x"":365.5,""y"":688}}],[""nativead-resriver-1"",{""coords"":{""x"":677.5,""y"":1004}}]]}"
false,https://ntp.msn.com,1adcoords_date,"""2024-11-11T06:26:41.227Z"""
false,https://ntp.msn.com,1adindices,"{""dataType"":""Map"",""value"":[[""infopane"",[3,11,15]],[""infopanelock"",[]],[""rightrail"",[]],[""triver"",[]],[""river"",[1]],[""riverlock"",[]],[""infopane-tab"",[]],[""resinfopane"",[6]],[""resinfopanelock"",[]],[""resriver"",[1]],[""resriverlock"",[]],[""dense-river"",[]],[""rivert"",[]],[""resrivert"",[]],[""infopane1u"",[]]]}"
false,https://ntp.msn.com,1adindices_date,"""2024-11-11T03:48:50.497Z"""
false,https://ntp.msn.com,CookieSyncExpiry,1731306426090
false,https://ntp.msn.com,FallbackNavigationResult,"{""r"":""saved."",""ic"":true,""te"":185}"
false,https://ntp.msn.com,LastKnownPV,1731306425787
false,https://ntp.msn.com,LastVisuallyReadyMarker,1731306401619
false,https://ntp.msn.com,MUID,19505C2C18106B311D33483A199B6AE2
false,https://ntp.msn.com,NOTIFICATION_CACHE_LS_KEY,"{""notificationLastRequestTimestamp"":{""count"":1731306402257,""notifications"":0},""notificationBellCacheData"":{""count"":3,""notifications"":[]}}"
false,https://ntp.msn.com,TSNP1.topsites,"value is too long, length is 7951, supported max length is 2048"
false,https://ntp.msn.com,bkgdV,"{""cachedVideoId"":-1,""lastUpdatedTime"":1731306426115,""schedule"":[28,31,0,-1,-1,-1,-1],""scheduleFixed"":[28,31,0,-1,-1,-1,-1],""simpleSchedule"":[37,16,23,33,38,36,39]}"
false,https://ntp.msn.com,clean_meta_flag,1
false,https://ntp.msn.com,enableUndersideAutoOpenFromEdge,true
false,https://ntp.msn.com,isCoordsCacheInvalid,false
false,https://ntp.msn.com,nurturingUid,1706776609304229
false,https://ntp.msn.com,nurturing_interaction_trace_ls_id,1731296916842
false,https://ntp.msn.com,oneSvcUniTunMode,header
false,https://ntp.msn.com,pageVersions,"{""ntp"":""20241109.37""}"
false,https://ntp.msn.com,pivotSelectionSource,sticky
false,https://ntp.msn.com,sai_ntp,"{""id"":""35C6E85A18F946099BABC708CEDE5E64"",""ts"":1731306427000}"
false,https://ntp.msn.com,selectedPivot,myFeed
false,https://ntp.msn.com,spVisitsMetadata,12
false,https://ntp.msn.com,ssrBasePageCachingFeatureActive,true
false,https://ntp.msn.com,switchedPivot,myFeed
false,https://ntp.msn.com,tsDragDropUnpin,{}
false,https://ntp.msn.com,weaRecentLocation,"[{""locality"":""Almaty"",""region"":""Almaty"",""country"":""Kazakhstan"",""isoCode"":""KZ"",""language"":""en-xl"",""latitude"":""43.24330139160156"",""longitude"":""76.8646011352539"",""displayName"":""Almaty, Kazakhstan""}]"
false,https://ntp.msn.com,wpo_data_ adult_en_xl_ntp_edgeChromium,"{""treatments"":[{""type"":""topsitesCollapse"",""properties"":{""topSitesCollapsibleControlConfig"":{""collapsibleControlIsDefaultCollapsed"":false,""showCollapsibleControl"":false,""collapseForDefaultInformational"":false,""promoteTopSitesTop"":false,""promoteTopSites2Row"":false,""expandForAllLayout"":true}}},{""type"":""topsitesPromotion"",""properties"":{""overrideIconsList"":[{""identifierHosts"":[""https://www.msn.com/weather?form=ANTPSWEAT""],""faviconUrl"":""//img-s-msn-com.akamaized.net/tenant/amp/entityid/BB19a9p7.img""}],""enableRecommendedSites"":true,""recommendedSites"":[{""locationIndex"":20,""title"":""Weather"",""url"":""https://www.msn.com/weather?form=ANTPSWEAT"",""faviconUrl"":""cms/api/amp/image/BB19a9p7""}]}},{""type"":""bellCoachMark"",""properties"":{""showCoachMark"":false,""tmpl"":""prg-no-bellcm-pro""}}]}"
false,https://prebid.a-mo.net/^0https://chess.com,__amuidpb,f70638cf-ebbb-4304-aaee-b4f30055de53
false,https://prebid.a-mo.net/^0https://chess.com,__amuidst.1,"{""cn"":14,""cn2"":14,""cn3"":431.42857142857144}"
false,https://prebid.a-mo.net/^0https://chess.com,_apbsyn,1714810385750
false,https://prebid.a-mo.net/^0https://chess.com,_aswt_s,1714810385747
false,https://prebid.a-mo.net/^0https://chess.com,amdgt@1,1714810385749
false,https://prebid.a-mo.net/^0https://chess.com,amdgt_lk@cfs,"[false,1715346502173]"
false,https://ru.4game.com,0b006d8eb623b8ea11b73d61f1e483b47b9d7422,Windows
false,https://ru.4game.com,19a826c7f361268a43da3a46a12047f3,35e45f1a-f06a-46ab-96e8-9ad1aeb2a4a9
false,https://ru.4game.com,4ba302311571f45d57f1aa75e428b9b78d59a7a2,desktop
false,https://ru.4game.com,4game-state,"{""abTests"":{""anonymous"":[{""testSlug"":""lineage.all.landingab"",""groupSlug"":""one.button""},{""testSlug"":""game.showcase.test"",""groupSlug"":""game.showcase.test.2""},{""testSlug"":""registration.form"",""groupSlug"":""registration.form.2""},{""testSlug"":""terminals.yookassa.bank.card"",""groupSlug"":""yandex.bank.card""},{""testSlug"":""terminals.tinkoff.bank.card"",""groupSlug"":""yookassa.bank.card""},{""testSlug"":""terminals.tinkoff.bank.card2"",""groupSlug"":""yookassa.bank.card""},{""testSlug"":""terminals.raiffeisen.sbp"",""groupSlug"":""yookassa.sbp""},{""testSlug"":""terminals.bank131.card"",""groupSlug"":""tinkoff.bank.card""},{""testSlug"":""terminals.tinkoff.youkassa.sberpay"",""groupSlug"":""yookassa.sberpay""}]},""auth"":{""signSection"":{""idx"":0},""data"":{},""userInfo"":{},""restorePassword"":{""restoreData"":{}}},""session"":{""sessionId"":"""",""sessionToken"":""""},""tracking"":{""list"":null}}"
false,https://ru.4game.com,511a26f4be2047a348064e4abe8ce2a9,2024-05-06T05:06:51.897Z
false,https://ru.4game.com,647a3d19ac2647f361068a43df3a4da1,35e45f1a-f06a-46ab-96e8-9ad1aeb2a4a9
false,https://ru.4game.com,85bdeae0a9e0dad7fdd022d8f90da5d3a241b3d0,Windows 10
false,https://ru.4game.com,990a6d8eb6cbb8ea44b73d21f1e473b43b9c74ea,prod
false,https://ru.4game.com,_ym49151002:0_reqNum,2
false,https://ru.4game.com,_ym49151002_lastHit,1714972030674
false,https://ru.4game.com,_ym49151002_lsid,602660385514
false,https://ru.4game.com,_ym92508816:0_reqNum,3
false,https://ru.4game.com,_ym92508816_lastHit,1714972028682
false,https://ru.4game.com,_ym92508816_lsid,1163801799653
false,https://ru.4game.com,_ym96239379:0_reqNum,2
false,https://ru.4game.com,_ym96239379_lastHit,1714972030677
false,https://ru.4game.com,_ym96239379_lsid,182538143234
false,https://ru.4game.com,_ym_cc,"""3214713991714972000&28582866"""
false,https://ru.4game.com,_ym_fip,"""4fab4c69f8cf714b7b435e285227b4ac-1cc4db1a3d7b1837d6538ca6cabed338-a81f3b9bcdd80a361c14af38dc09b309-7950ec0297c12322859860922e071362-8a4c66814aa955c22afa1996ca3000e0-4028c360c1b3a1f0a21d7d9ba01a02e6-0b82c67d2c389d0d50367f1f13b7a8f7-a79483f0ea6cd8fc043ad5ab538770e6-a81f3b9bcdd80a361c14af38dc09b309-36b0156d67e224248dccbff13c841137-f4d6a861f9c59c284e4813e66c038c30"""
false,https://ru.4game.com,_ym_retryReqs,{}
false,https://ru.4game.com,_ym_synced,{}
false,https://ru.4game.com,_ym_uid,"""1714972013385473737"""
false,https://ru.4game.com,_ym_wv2rf:49151002:0,1
false,https://ru.4game.com,_ym_wv2rf:96239379:0,1
false,https://ru.4game.com,area,ru
false,https://ru.4game.com,d0df7f0a4c2724ff587c1cfb3e315b432e2d1f50,false
false,https://ru.4game.com,fingerprint,4626c5a5-6ab9-40ae-bae8-2e2f35c8e4f4
false,https://ru.4game.com,lang,ru
false,https://ru.4game.com,rb_sync_id,"{""time"":1714972011113,""fpid"":""vQWa6oShXyPdqUJMrhaZN"",""metricsTime"":1714972011668}"
false,https://ru.4game.com,rom-session-start,Mon May 06 2024 11:06:51 GMT+0600 (>AB>G=K9 070EAB0=)
false,https://ru.4game.com,rom-site-opened-count,2
false,https://ru.4game.com,rxt_uid,178c916e-bdcd-4dd1-9587-2e35d64f9be4
false,https://ru.4game.com,rxt_uid_lifetime,1715576810995
false,https://ru.4game.com,tmr_lvid,c57d360fd08ca608904bbcfdc17a9fe2
false,https://ru.4game.com,tmr_lvidTS,1714972010669
false,https://ru.4game.com,tmr_reqNum,8
false,https://ru.4game.com,tmr_trgfpid,"{""fpid"":""vQWa6oShXyPdqUJMrhaZN"",""ts"":1714972011115}"
false,https://ru.4game.com,trackingEvents,[]
false,https://ru.savefrom.net,__pcode_freq_storage__,{}
false,https://ru.savefrom.net,_ym247195:1_reqNum,6
false,https://ru.savefrom.net,_ym247195_lsid,1364664487148
false,https://ru.savefrom.net,_ym_cc,"""5959266661709206000&28496881"""
false,https://ru.savefrom.net,_ym_fip,"""63395eca5efc844fe6171104f83169c8-1cc4db1a3d7b1837d6538ca6cabed338-a81f3b9bcdd80a361c14af38dc09b309-7950ec0297c12322859860922e071362-8a4c66814aa955c22afa1996ca3000e0-bada5a789ebc0f7dd5b0016f09583825-0b82c67d2c389d0d50367f1f13b7a8f7-a79483f0ea6cd8fc043ad5ab538770e6-a81f3b9bcdd80a361c14af38dc09b309-36b0156d67e224248dccbff13c841137-f4d6a861f9c59c284e4813e66c038c30"""
false,https://ru.savefrom.net,_ym_retryReqs,{}
false,https://ru.savefrom.net,_ym_synced,{}
false,https://ru.savefrom.net,_ym_uid,"""1709205773339025821"""
false,https://ru.savefrom.net,_ym_zzlc,"""1709205773652964739699905447346"""
false,https://ru.savefrom.net,cd9i3wmzpc,1709205770122
false,https://ru.savefrom.net,cebknrp71zt1rxur,1709813449341
false,https://ru.savefrom.net,clickads,[1709812879127]
false,https://ru.savefrom.net,countDownloadVideo,1
false,https://ru.savefrom.net,generatedGid,h8kf478321co554841445x5o8yalm318
false,https://ru.savefrom.net,last_url,"{""url"":1,""ts"":1709812873829}"
false,https://ru.savefrom.net,nextInitialDownloadVideo,1709834400000
false,https://ru.savefrom.net,rlxfx73qhe1rxur,fllxtqwhqvp|1709813449339
false,https://ru.savefrom.net,safe_youtube_count,2
false,https://ru.savefrom.net,syncId,57fef5ef4ec44ac89815c6f28a0bb956
false,https://ru.savefrom.net,syncOrigin,gidrator
false,https://ru.savefrom.net,xod3bx0r4cd1rxur,1709813449341
false,https://ssl.kaptcha.com/^0https://chess.com,ss,38545b9382844e3a810c0cd5f68873e4
false,https://stamina-online.com,__pcode_freq_storage__,{}
false,https://stamina-online.com,_ym117132:1_reqNum,10
false,https://stamina-online.com,_ym117132_lsid,6747509021
false,https://stamina-online.com,_ym26812653:0_reqNum,57
false,https://stamina-online.com,_ym26812653_il,"""34 90 0 &nbsp;00:00 &nbsp;0%"""
false,https://stamina-online.com,_ym26812653_lastHit,1731306453405
false,https://stamina-online.com,_ym26812653_lsid,317852105253
false,https://stamina-online.com,_ym85315594:0_reqNum,5
false,https://stamina-online.com,_ym85315594_il,"""20 >; 0 &nbsp;00:00 &nbsp;0%"""
false,https://stamina-online.com,_ym85315594_lastHit,1731305044912
false,https://stamina-online.com,_ym85315594_lsid,373467763001
false,https://stamina-online.com,_ym86814695:0_reqNum,2
false,https://stamina-online.com,_ym86814695_lastHit,1731297752577
false,https://stamina-online.com,_ym86814695_lsid,1338085328942
false,https://stamina-online.com,_ym_cc,"""6443595021731297000&28854949"""
false,https://stamina-online.com,_ym_fip,"""98daf388bd31270499b17cd1954963c3-1cc4db1a3d7b1837d6538ca6cabed338-a81f3b9bcdd80a361c14af38dc09b309-7950ec0297c12322859860922e071362-8a4c66814aa955c22afa1996ca3000e0-1dd112bbd25b441f96b6d2a8a6e6cc53-412a0eb58b997539400b3ed31b2f96f7-a79483f0ea6cd8fc043ad5ab538770e6-a81f3b9bcdd80a361c14af38dc09b309-36b0156d67e224248dccbff13c841137-f4d6a861f9c59c284e4813e66c038c30"""
false,https://stamina-online.com,_ym_retryReqs,{}
false,https://stamina-online.com,_ym_synced,{}
false,https://stamina-online.com,_ym_uid,"""1731296947929560456"""
false,https://stamina-online.com,_ym_wv2rf:85315594:0,1
false,https://stamina-online.com,_ym_wv2rf:86814695:0,1
false,https://stamina-online.com,_ym_zzlc,"""1731305028364445613016921272649"""
false,https://stamina-online.com,rb_sync_id,"{""time"":1731296947209,""fpid"":""wstY9qkOafG7_6Vtd5yWv"",""metricsTime"":1731296947213}"
false,https://stamina-online.com,tmr_lvid,f108f33ebb1c3b335fd8a31a7e4f6aa7
false,https://stamina-online.com,tmr_lvidTS,1731296946451
false,https://stamina-online.com,tmr_reqNum,55
false,https://stamina-online.com,tmr_trgfpid,"{""fpid"":null,""ts"":1731296947173}"
false,https://vseigru.net,_ym15220639:0_reqNum,3
false,https://vseigru.net,_ym15220639_il,"""3@K"""
false,https://vseigru.net,_ym15220639_lastHit,1714971932859
false,https://vseigru.net,_ym15220639_lsid,656790254573
false,https://vseigru.net,_ym26812653:0_reqNum,4
false,https://vseigru.net,_ym26812653_il,"""3@K"""
false,https://vseigru.net,_ym26812653_lastHit,1714971646180
false,https://vseigru.net,_ym26812653_lsid,1293767460259
false,https://vseigru.net,_ym3:0_reqNum,1
false,https://vseigru.net,_ym3_lsid,759912876196
false,https://vseigru.net,_ym_cc,"""9758651391714972000&28582860"""
false,https://vseigru.net,_ym_fip,"""343446982b2dc172aedb6cf6e797e507-1cc4db1a3d7b1837d6538ca6cabed338-a81f3b9bcdd80a361c14af38dc09b309-7950ec0297c12322859860922e071362-8a4c66814aa955c22afa1996ca3000e0-4028c360c1b3a1f0a21d7d9ba01a02e6-0b82c67d2c389d0d50367f1f13b7a8f7-a79483f0ea6cd8fc043ad5ab538770e6-a81f3b9bcdd80a361c14af38dc09b309-36b0156d67e224248dccbff13c841137-f4d6a861f9c59c284e4813e66c038c30"""
false,https://vseigru.net,_ym_retryReqs,{}
false,https://vseigru.net,_ym_synced,"{""mc.webvisor.org"":28582860}"
false,https://vseigru.net,_ym_uid,"""1714971624958764481"""
false,https://vseigru.net,_ym_wasSynced,"{""time"":1714971624208,""params"":{""sbp"":{""a"":""niaDcXqGpBRLwBxd6UACeEUg7ApCYs3dMcSWi7OWdH0Np/SB93A7xTonEZDFzyMK"",""b"":""7TQ1r/3fat149vsvoUbK1ZMxOivEhwEK+tqHn9emh2O35BsPk7M+5ceyKW4Y+Mey""},""eu"":0,""hittoken"":""1714971626_c5d25ecea9b4f456233ee25ba2138627e3097ffe34d0c2042bf8d1a87067be1f""},""bkParams"":{}}"
false,https://vseigru.net,google_adsense_settings,"{""ca-pub-4597874312984460"":[""ca-pub-4597874312984460"",[[1]]]}"
false,https://wordpad.ru,67F2CD0PcyjIMPkmdQ1R,https://www.bing.com/
false,https://wordpad.ru,XqCpsjUX7wutLXTBzYw0,1712135924924
false,https://wordpad.ru,YBKj1gH6mGYbg3xhApkD,1712135942307
false,https://wordpad.ru,__pcode_freq_storage__,{}
false,https://wordpad.ru,_ym1236321:1_reqNum,2
false,https://wordpad.ru,_ym1236321_lsid,1006829976333
false,https://wordpad.ru,_ym61073641:0_reqNum,3
false,https://wordpad.ru,_ym61073641_lastHit,1712135939871
false,https://wordpad.ru,_ym61073641_lsid,31971553146
false,https://wordpad.ru,_ym_cc,"""7176026921712136000&28535598"""
false,https://wordpad.ru,_ym_fip,"""9fa5e4b9d53c8c5b8b49f8ac8d2aa77f-1cc4db1a3d7b1837d6538ca6cabed338-a81f3b9bcdd80a361c14af38dc09b309-7950ec0297c12322859860922e071362-8a4c66814aa955c22afa1996ca3000e0-7ac8aced5f14516a12f2ca93f7116437-0b82c67d2c389d0d50367f1f13b7a8f7-a79483f0ea6cd8fc043ad5ab538770e6-a81f3b9bcdd80a361c14af38dc09b309-36b0156d67e224248dccbff13c841137-f4d6a861f9c59c284e4813e66c038c30"""
false,https://wordpad.ru,_ym_retryReqs,{}
false,https://wordpad.ru,_ym_synced,{}
false,https://wordpad.ru,_ym_uid,"""1712135925643076635"""
false,https://wordpad.ru,_ym_wv2rf:61073641:0,1
false,https://wordpad.ru,_ym_zzlc,"""1712135925934287887562971910649"""
false,https://wordpad.ru,f6791zKAC3mBGioxkXfH,false
false,https://www.bing.com,V2BubbleTrigger,1730692979117
false,https://www.bing.com,_$Maps_deviceInfo2_expiration,1707996121209
false,https://www.bing.com,cib__firstTimeAccessed,1706776601772
false,https://www.bing.com,cib__secondTimeAccessed,1706776652766
false,https://www.bing.com,deviceInfo2,"{""gpuRenderer"":""angle (amd. amd radeon(tm) vega 3 graphics direct3d11 vs_5_0 ps_5_0. d3d11)"",""webgl2Supported"":true}"
false,https://www.bing.com,eventLogQueue_Offline,[]
false,https://www.bing.com,eventLogQueue_Offline_logUploadIntervalStartDate,1731305021171
false,https://www.bing.com,eventLogQueue_Offline_uploadedLogSizeInInterval,0
false,https://www.bing.com,rewwid,eyJkY2lwIjowfQ==
false,https://www.chess.com,BT_AA_DETECTION,"{""ab"":false,""acceptable"":true}"
false,https://www.chess.com,_GESPSK-id5-sync.com,"[""id5-sync.com"",""ID5*rCJ3YmkGztVnDbnQqe3YaW4w4tAKCuCEgkv_68yNa-Gc0zOHG6STey3gsCwuTKVk"",1715324898915]"
false,https://www.chess.com,_GESPSK-neustar.biz,"[""neustar.biz"",""E1:zte1biTCk3jQai2LQZiS2LaNFw7xg-Cr2DYFLEoQ44pBLGKCZjm5WrhnWFdlYdNyFkCmfn42o0AKuh6a_S3qu0N29jaedy7zvrsTFX2eMyJBfn4zJr-5TASi-WxxE51m"",1715324898915]"
false,https://www.chess.com,_GESPSK-pubcid.org,"[""pubcid.org"",""ea0cf866-1ddd-48d7-b03e-86b29c48fbfb"",1715324898915]"
false,https://www.chess.com,_iiq_fdata,"{""pcid"":""fb2bb9af-503e-49a1-ad02-70e829d21686"",""pcidDate"":1707217539326}"
false,https://www.chess.com,_iiq_fdata_350115424,"{""callCount"":0,""pubprovidedPrebidCallCount"":0,""manualCallCount"":0,""failCount"":0,""noDataCounter"":0,""cttl"":43200000,""clientType"":"""",""adserverDeviceType"":"""",""terminationCause"":"""",""profile"":"""",""siteId"":null}"
false,https://www.chess.com,_iiq_sync_350115424,1707217539331
false,https://www.chess.com,adagio,"{""_navigation"":{""totalPages"":7,""totalSessions"":1},""session"":{""_firstPageviewId"":""32e5bcdd-9e3f-465f-980e-df7e9b58be9b"",""_pages"":7,""_previousPagetype"":null,""_bidsSmplg"":0.1,""lastActivityTime"":1710852962104,""rnd"":0.6667592688628448,""vwSmplg"":0.01,""vwSmplgNxt"":0.01}}"
false,https://www.chess.com,adagioScript,"value is too long, length is 78361, supported max length is 2048"
false,https://www.chess.com,amplitude_unsent_5cc41a1e56d0ee35d4c85d1d4225d2d1,[]
false,https://www.chess.com,amplitude_unsent_identify_5cc41a1e56d0ee35d4c85d1d4225d2d1,[]
false,https://www.chess.com,analysis_engine_settings,"{""depth"":20,""timeLimit"":14,""linesCount"":3,""engineName"":""STOCKFISH"",""isWdlBarSupported"":false,""hasChosenComplexityBar"":false,""wdlBarEnabled"":false,""tbBarEnabled"":false,""criticalPositionEnabled"":false,""maxThreads"":null}"
false,https://www.chess.com,aps:7da53191-0ab3-490c-88b7-cd110e20b7e7:deviceSignal/sua,"{""architecture"":""x86"",""bitness"":""64"",""mobile"":0,""model"":"""",""source"":2,""platform"":{""brand"":""Windows"",""version"":[""10"",""0"",""0""]},""browsers"":[{""brand"":""Chromium"",""version"":[""124"",""0"",""6367"",""118""]},{""brand"":""Microsoft Edge"",""version"":[""124"",""0"",""2478"",""80""]},{""brand"":""Not-A.Brand"",""version"":[""99"",""0"",""0"",""0""]}]}"
false,https://www.chess.com,aps:7da53191-0ab3-490c-88b7-cd110e20b7e7:sessionMarker/marker,e198cea0-cf28-4085-b839-cd5be9864297_2024-05-04T08:13:01.537Z
false,https://www.chess.com,boardOptionsCache,"value is too long, length is 5735, supported max length is 2048"
false,https://www.chess.com,btUserCountry,KZ
false,https://www.chess.com,btUserCountryExpiry,1715325197765
false,https://www.chess.com,btUserIsFromRestrictedCountry,false
false,https://www.chess.com,cdn.chesscom.850100.ka.ck,4bfb8dd3a9c1a284903eaf2ce1f8fe06334d40386038b851db9ec1adad3da45a698be3b6abe1d8b3d9ea3801ec1cfc09009da800e3842ce7c40512f68a937c9eb6870047ad818604795a6c0b886ad73175b66014051fd6502b8f2bc2e6b185e2b3a47874078c39ee2a50485300f030eb4bc1d07acba08f7b99b7298d759fa9f7643fb79c6836d2bea5caa687e6cc247af7597b0a6927402e191fc2
false,https://www.chess.com,chat-cache-41eb6e08-86ba-11ec-a960-47219b0fa606,"{""chat-open-chats"":{}}"
false,https://www.chess.com,chat-cache-9db8e17c-86e5-11ec-840d-4bc9faddde2a,"{""chat-open-chats"":{}}"
false,https://www.chess.com,cio_bd,0eca329cc896a1605b94fb77fba7dd50e58723afb640add86e1230c9b49c0322:JjPufPXsTklLo6LH4rOAebmKrPrCcuoXeTTRIbAKxDMvLrS+15CBMgzDlEO9BCv1claWAKeNCzWWAfae4m4/Yw==:1000:n1y8dQkiDURBErYY7Ope+uS1QHe4obb11J5cDlDHOtrGaHy426eJb50B8JxFaM/Jmb4dc6Jgeyy/ZIWW9EDwNJbYivXWuwZotg3AAzEIlgc/9PRmzG2h0wZkRyIsi5TPEZKxQxEEgvXorOP1kHcPk8qC03DMxFdiHB4VQSh6K8JhG2/OZCiMF+5H0yHkk9w7|1710852909228
false,https://www.chess.com,criteo_fast_bid,"value is too long, length is 96005, supported max length is 2048"
false,https://www.chess.com,criteo_fast_bid_expires,1715411298508
false,https://www.chess.com,criteo_pt_cdb_mngr_metrics,"{""previousBuildRequestTimestamp"":""1715324898398""}"
false,https://www.chess.com,cto_bundle,jPWDhl9saElyVGFNaERibnVEN2NLQWRsYkdFaWJFRkhsUk15THNwcVFsRlFSaU5uTjNkajdITUg2eUVRSkdnSWRFbW95eTc2ZDh4MXVPQ0h1RFJiQzlyVU13N2NJOXhlR1ZEN0VFZnpBVk5tWW9YaHY1Q1FjNW1JNWYlMkZvVkY4RVI5ZWVl
false,https://www.chess.com,cwgl,"{""country"":""KZ"",""region"":""75"",""city"":""Almaty"",""postalCode"":""""}"
false,https://www.chess.com,cwglt,1715324897596
false,https://www.chess.com,ditu_session,"{""id"":""9536gFa2QQtJ"",""lastActivityTimestamp"":1715324900976}"
false,https://www.chess.com,ditu_user,"{""id"":""lGVLjPmnsCRW"",""userAddedTimestamp"":1715324898110,""lastActivityTimestamp"":1715324900976}"
false,https://www.chess.com,hb_insticator_uid,50e6e6e9-e137-4f00-a120-2b69c0e382e0
false,https://www.chess.com,id5id,%7B%22signature%22%3A%22ID5_AslrProKbB3NdoFmCkUe5lS2duNXFi82dYLMZOTeuBKeItd9Pk0dvBQzMvSSzYGKzYhGbRyWZLl42Y6Xuj8JV-ZA2Pm1heA12kJYx94XcE2Lce-63cz54LHDZug43FpJc0oPnuLtswUHmWY2d1A%22%2C%22created_at%22%3A%222024-05-04T08%3A13%3A03Z%22%2C%22id5_consent%22%3Atrue%2C%22original_uid%22%3A%22ID5*FEfcbnzcdl2oalckBrzxMbKq-cVhEGbyDC0VW-xqTAuc0ym03X2Tfcfclnppr4jB%22%2C%22universal_uid%22%3A%22ID5*rCJ3YmkGztVnDbnQqe3YaW4w4tAKCuCEgkv_68yNa-Gc0zOHG6STey3gsCwuTKVk%22%2C%22link_type%22%3A1%2C%22cascade_needed%22%3Atrue%2C%22privacy%22%3A%7B%22jurisdiction%22%3A%22other%22%2C%22id5_consent%22%3Atrue%7D%2C%22ext%22%3A%7B%22linkType%22%3A1%2C%22pba%22%3A%22SR3qtEcIXeMO5sTuns%2FDdw%3D%3D%22%7D%2C%22cache_control%22%3A%7B%22max_age_sec%22%3A7200%7D%7D
false,https://www.chess.com,id5id_1016_nb,0
false,https://www.chess.com,id5id_1016_nb_exp,"Sun, 09 Jun 2024 07:08:18 GMT"
false,https://www.chess.com,id5id_cst,zix7LPQsHA==
false,https://www.chess.com,id5id_exp,"Thu, 08 Aug 2024 07:08:18 GMT"
false,https://www.chess.com,id5id_last,"Fri, 10 May 2024 07:08:18 GMT"
false,https://www.chess.com,id5id_privacy,"{""jurisdiction"":""other"",""id5_consent"":true}"
false,https://www.chess.com,id5id_privacy_exp,"Sun, 09 Jun 2024 07:08:18 GMT"
false,https://www.chess.com,json_settings,"value is too long, length is 21479, supported max length is 2048"
false,https://www.chess.com,landingPageClickThrottleExpiration,1715415176741
false,https://www.chess.com,monitorLastRequiredGamesCheck,1715324896405
false,https://www.chess.com,playNewGameSettings,"{""autoSeek"":false,""timeControl"":{""key"":""1800"",""baseTime"":1800,""timeIncrement"":0,""timeType"":""live"",""isCustom"":false},""gameType"":""chess""}"
false,https://www.chess.com,puzzleCoreUserStats,"{""currentStreak"":1,""highestRating"":501,""highestStreak"":5,""isNewHighestStreak"":false,""lastPositiveStreak"":1,""percentCorrect"":47,""rating"":467,""todayAttempted"":0,""totalAttempted"":34,""puzzlePath"":{""bestStreak"":0,""currentStreak"":0,""level"":1,""prestigeLevel"":1,""puzzlesSolvedToday"":0,""tier"":1,""totalEasyPuzzlesCompleted"":0,""totalHardPuzzlesCompleted"":0,""totalXhardPuzzlesCompleted"":0,""xp"":0},""initialRating"":0}"
false,https://www.chess.com,puzzles-index-welcome-modal,true
false,https://www.chess.com,puzzles-rated-welcome-modal,true
false,https://www.chess.com,rcik,null
false,https://www.chess.com,rciv,null
false,https://www.chess.com,selectedDurationCode,five_minutes
false,https://www.chess.com,settingsHttpCache,"value is too long, length is 11433, supported max length is 2048"
false,https://www.chess.com,tude-raven-endpoint-bucket,0.6788581635995832
false,https://www.chess.com,tude-raven-sampling-bucket,0.060676494824932314
false,https://www.chess.com,user-activity-sdk-device-id,6935bb02-761c-4bff-bd89-da17784b6722
